QuestionId,IsTrue
18575,0
18576,0
18577,1
18578,1
18579,0
18580,0
18581,0
18582,1
18583,1
18584,0
18585,0
18586,1
18587,0
18588,1
18589,0
18590,1
18591,1
18592,0
18593,0
18594,0
18595,0
18596,0
18597,1
18598,0
18599,1
18600,1
18601,1
18602,0
18603,1
18604,1
18605,1
18606,1
18607,0
18608,1
18609,1
18610,0
18611,0
18612,1
18613,1
18614,0
18615,1
18616,1
18617,0
18618,0
18619,1
18620,1
18621,0
18622,1
18623,1
18624,1
18625,1
18626,0
18627,1
18628,0
18629,1
18630,0
18631,0
18632,1
18633,0
18634,0
18635,0
18636,1
18637,0
18638,0
18639,0
18640,1
18641,1
18642,1
18643,1
18644,0
18645,1
18646,1
18647,0
18648,0
18649,0
18650,1
18651,0
18652,1
18653,0
18654,1
18655,0
18656,1
18657,0
18658,1
18659,1
18660,1
18661,0
18662,1
18663,0
18664,1
18665,1
18666,1
18667,0
18668,1
18669,0
18670,0
18671,0
18672,1
18673,1
18674,0
18675,0
18676,0
18677,1
18678,1
18679,1
18680,0
18681,0
18682,0
18683,1
18684,1
18685,1
18686,0
18687,0
18688,1
18689,0
18690,0
18691,1
18692,1
18693,0
18694,1
18695,1
18696,1
18697,0
18698,1
18699,1
18700,0
18701,1
18702,0
18703,1
18704,1
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,0
18712,1
18713,0
18714,0
18715,1
18716,0
18717,1
18718,0
18719,0
18720,0
18721,0
18722,1
18723,1
18724,1
18725,1
18726,1
18727,0
18728,0
18729,1
18730,1
18731,0
18732,0
18733,0
18734,0
18735,1
18736,0
18737,1
18738,0
18739,0
18740,1
18741,1
18742,1
18743,0
18744,0
18745,1
18746,1
18747,1
18748,0
18749,1
18750,0
18751,1
18752,1
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,1
18760,0
18761,1
18762,0
18763,1
18764,0
18765,1
18766,1
18767,1
18768,0
18769,1
18770,0
18771,0
18772,0
18773,0
18774,1
18775,0
18776,0
18777,0
18778,1
18779,0
18780,0
18781,0
18782,0
18783,0
18784,1
18785,0
18786,0
18787,0
18788,0
18789,0
18790,0
18791,1
18792,0
18793,0
18794,0
18795,1
18796,1
18797,0
18798,1
18799,0
18800,1
18801,0
18802,1
18803,1
18804,0
18805,0
18806,1
18807,1
18808,0
18809,1
18810,0
18811,0
18812,0
18813,1
18814,1
18815,1
18816,1
18817,0
18818,0
18819,1
18820,0
18821,1
18822,0
18823,1
18824,0
18825,0
18826,0
18827,0
18828,1
18829,0
18830,0
18831,0
18832,0
18833,1
18834,0
18835,1
18836,0
18837,1
18838,0
18839,0
18840,1
18841,0
18842,0
18843,0
18844,0
18845,1
18846,1
18847,1
18848,1
18849,0
18850,0
18851,0
18852,1
18853,1
18854,0
18855,0
18856,0
18857,0
18858,0
18859,0
18860,1
18861,1
18862,1
18863,0
18864,1
18865,0
18866,0
18867,0
18868,0
18869,0
18870,0
18871,0
18872,1
18873,1
18874,1
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,1
18882,1
18883,0
18884,1
18885,0
18886,1
18887,0
18888,0
18889,1
18890,1
18891,0
18892,1
18893,0
18894,1
18895,1
18896,1
18897,1
18898,0
18899,0
18900,0
18901,1
18902,0
18903,0
18904,0
18905,0
18906,0
18907,0
18908,1
18909,1
18910,1
18911,1
18912,1
18913,0
18914,0
18915,1
18916,1
18917,0
18918,0
18919,1
18920,0
18921,1
18922,1
18923,0
18924,1
18925,0
18926,0
18927,0
18928,1
18929,0
18930,1
18931,0
18932,0
18933,0
18934,1
18935,0
18936,0
18937,1
18938,0
18939,0
18940,0
18941,0
18942,1
18943,0
18944,0
18945,0
18946,0
18947,1
18948,0
18949,0
18950,0
18951,0
18952,1
18953,1
18954,0
18955,1
18956,0
18957,0
18958,1
18959,1
18960,0
18961,1
18962,0
18963,1
18964,0
18965,0
18966,1
18967,0
18968,1
18969,0
18970,0
18971,0
18972,0
18973,1
18974,1
18975,1
18976,0
18977,0
18978,1
18979,1
18980,0
18981,0
18982,0
18983,0
18984,1
18985,1
18986,0
18987,1
18988,1
18989,1
18990,0
18991,1
18992,0
18993,0
18994,1
18995,0
18996,0
18997,1
18998,1
18999,0
19000,0
19001,1
19002,1
19003,0
19004,1
19005,0
19006,1
19007,1
19008,1
19009,1
19010,1
19011,1
19012,0
19013,0
19014,1
19015,0
19016,0
19017,0
19018,0
19019,1
19020,0
19021,1
19022,1
19023,1
19024,0
19025,1
19026,1
19027,1
19028,0
19029,0
19030,0
19031,1
19032,0
19033,0
19034,0
19035,0
19036,1
19037,1
19038,1
19039,0
19040,0
19041,0
19042,1
19043,0
19044,0
19045,0
19046,1
19047,1
19048,1
19049,1
19050,0
19051,0
19052,0
19053,1
19054,0
19055,0
19056,0
19057,0
19058,0
19059,0
19060,1
19061,0
19062,1
19063,1
19064,0
19065,0
19066,1
19067,0
19068,0
19069,1
19070,1
19071,0
19072,0
19073,0
19074,1
19075,1
19076,0
19077,0
19078,1
19079,1
19080,0
19081,0
19082,0
19083,0
19084,1
19085,0
19086,0
19087,1
19088,0
19089,0
19090,1
19091,1
19092,0
19093,0
19094,1
19095,1
19096,0
19097,1
19098,0
19099,0
19100,1
19101,1
19102,1
19103,0
19104,1
19105,0
19106,1
19107,1
19108,1
19109,0
19110,0
19111,0
19112,1
19113,1
19114,1
19115,0
19116,0
19117,0
19118,0
19119,0
19120,1
19121,0
19122,0
19123,0
19124,1
19125,0
19126,1
19127,0
19128,1
19129,1
19130,0
19131,0
19132,1
19133,0
19134,0
19135,0
19136,0
19137,0
19138,0
19139,1
19140,0
19141,1
19142,0
19143,1
19144,0
19145,1
19146,0
19147,0
19148,1
19149,0
19150,1
19151,1
19152,1
19153,1
19154,1
19155,0
19156,0
19157,0
19158,1
19159,1
19160,1
19161,0
19162,0
19163,1
19164,0
19165,0
19166,1
19167,0
19168,0
19169,0
19170,0
19171,1
19172,1
19173,0
19174,0
19175,0
19176,0
19177,1
19178,0
19179,0
19180,1
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,1
19189,0
19190,0
19191,1
19192,1
19193,1
19194,1
19195,0
19196,1
19197,1
19198,1
19199,0
19200,1
19201,0
19202,1
19203,1
19204,1
19205,1
19206,1
19207,1
19208,0
19209,1
19210,0
19211,0
19212,0
19213,1
19214,0
19215,0
19216,1
19217,0
19218,0
19219,0
19220,1
19221,1
19222,0
19223,0
19224,1
19225,1
19226,0
19227,0
19228,1
19229,1
19230,1
19231,0
19232,0
19233,0
19234,1
19235,1
19236,0
19237,0
19238,0
19239,0
19240,1
19241,0
19242,1
19243,0
19244,1
19245,1
19246,0
19247,1
19248,0
19249,0
19250,1
19251,1
19252,1
19253,1
19254,1
19255,0
19256,0
19257,0
19258,1
19259,1
19260,1
19261,1
19262,0
19263,0
19264,1
19265,1
19266,1
19267,0
19268,1
19269,0
19270,1
19271,1
19272,0
19273,0
19274,0
19275,1
19276,0
19277,0
19278,0
19279,0
19280,1
19281,1
19282,0
19283,0
19284,0
19285,0
19286,0
19287,1
19288,1
19289,0
19290,0
19291,0
19292,1
19293,0
19294,1
19295,0
19296,1
19297,1
19298,0
19299,0
19300,0
19301,1
19302,1
19303,0
19304,0
19305,1
19306,1
19307,1
19308,1
19309,0
19310,1
19311,0
19312,0
19313,0
19314,1
19315,1
19316,1
19317,0
19318,0
19319,1
19320,0
19321,1
19322,0
19323,0
19324,0
19325,1
19326,1
19327,0
19328,1
19329,0
19330,0
19331,0
19332,0
19333,0
19334,1
19335,1
19336,1
19337,1
19338,0
19339,1
19340,0
19341,0
19342,0
19343,1
19344,0
19345,0
19346,0
19347,1
19348,0
19349,0
19350,1
19351,1
19352,0
19353,1
19354,1
19355,0
19356,0
19357,1
19358,1
19359,1
19360,0
19361,0
19362,0
19363,1
19364,0
19365,0
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,1
19374,1
19375,1
19376,0
19377,1
19378,1
19379,0
19380,1
19381,1
19382,0
19383,1
19384,1
19385,1
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,0
19393,1
19394,0
19395,0
19396,1
19397,1
19398,0
19399,0
19400,0
19401,1
19402,1
19403,0
19404,1
19405,0
19406,0
19407,1
19408,0
19409,1
19410,0
19411,0
19412,0
19413,0
19414,0
19415,0
19416,1
19417,1
19418,0
19419,0
19420,1
19421,0
19422,0
19423,1
19424,0
19425,1
19426,0
19427,1
19428,1
19429,1
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,1
19437,0
19438,0
19439,1
19440,1
19441,1
19442,1
19443,0
19444,0
19445,0
19446,0
19447,1
19448,1
19449,0
19450,0
19451,0
19452,1
19453,1
19454,0
19455,0
19456,0
19457,1
19458,1
19459,0
19460,1
19461,1
19462,1
19463,0
19464,0
19465,1
19466,0
19467,0
19468,1
19469,1
19470,0
19471,0
19472,1
19473,0
19474,0
19475,1
19476,1
19477,0
19478,0
19479,0
19480,0
19481,1
19482,0
19483,0
19484,0
19485,1
19486,1
19487,1
19488,0
19489,0
19490,0
19491,0
19492,1
19493,0
19494,0
19495,1
19496,1
19497,0
19498,0
19499,0
19500,1
19501,1
19502,1
19503,1
19504,0
19505,0
19506,1
19507,1
19508,1
19509,0
19510,0
19511,0
19512,0
19513,0
19514,1
19515,0
19516,0
19517,1
19518,0
19519,1
19520,0
19521,0
19522,0
19523,0
19524,1
19525,1
19526,0
19527,1
19528,0
19529,1
19530,1
19531,0
19532,1
19533,0
19534,0
19535,0
19536,0
19537,1
19538,1
19539,1
19540,1
19541,0
19542,1
19543,1
19544,0
19545,0
19546,1
19547,0
19548,1
19549,1
19550,0
19551,0
19552,0
19553,1
19554,0
19555,1
19556,1
19557,1
19558,1
19559,1
19560,1
19561,0
19562,1
19563,0
19564,1
19565,1
19566,1
19567,0
19568,0
19569,1
19570,0
19571,1
19572,0
19573,1
19574,1
19575,0
19576,1
19577,0
19578,0
19579,0
19580,1
19581,0
19582,1
19583,0
19584,0
19585,0
19586,0
19587,0
19588,0
19589,0
19590,1
19591,0
19592,0
19593,0
19594,1
19595,1
19596,0
19597,0
19598,0
19599,0
19600,1
19601,1
19602,1
19603,1
19604,1
19605,0
19606,1
19607,1
19608,1
19609,0
19610,0
19611,0
19612,1
19613,0
19614,1
19615,0
19616,0
19617,1
19618,0
19619,0
19620,0
19621,1
19622,0
19623,1
19624,1
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,0
19632,0
19633,1
19634,0
19635,0
19636,1
19637,1
19638,0
19639,1
19640,0
19641,0
19642,0
19643,0
19644,1
19645,0
19646,1
19647,1
19648,1
19649,0
19650,1
19651,1
19652,1
19653,0
19654,0
19655,0
19656,0
19657,1
19658,0
19659,1
19660,0
19661,0
19662,1
19663,0
19664,0
19665,1
19666,0
19667,1
19668,0
19669,1
19670,1
19671,0
19672,1
19673,0
19674,0
19675,1
19676,0
19677,0
19678,0
19679,1
19680,1
19681,1
19682,1
19683,0
19684,1
19685,1
19686,0
19687,1
19688,1
19689,1
19690,0
19691,0
19692,1
19693,1
19694,1
19695,1
19696,1
19697,0
19698,0
19699,0
19700,0
19701,0
19702,1
19703,0
19704,0
19705,1
19706,0
19707,0
19708,1
19709,1
19710,1
19711,0
19712,0
19713,1
19714,0
19715,0
19716,0
19717,1
19718,0
19719,1
19720,0
19721,1
19722,0
19723,1
19724,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,1
19731,1
19732,1
19733,1
19734,0
19735,1
19736,0
19737,1
19738,1
19739,1
19740,0
19741,0
19742,1
19743,1
19744,1
19745,1
19746,0
19747,0
19748,0
19749,0
19750,1
19751,1
19752,0
19753,0
19754,1
19755,0
19756,1
19757,1
19758,0
19759,0
19760,1
19761,0
19762,0
19763,0
19764,0
19765,0
19766,0
19767,1
19768,1
19769,1
19770,0
19771,1
19772,0
19773,0
19774,1
19775,0
19776,0
19777,0
19778,1
19779,1
19780,0
19781,1
19782,0
19783,0
19784,0
19785,1
19786,1
19787,0
19788,1
19789,1
19790,1
19791,0
19792,1
19793,1
19794,0
19795,0
19796,1
19797,1
19798,0
19799,0
19800,0
19801,0
19802,0
19803,0
19804,1
19805,1
19806,0
19807,0
19808,0
19809,1
19810,1
19811,1
19812,0
19813,0
19814,1
19815,0
19816,0
19817,0
19818,0
19819,1
19820,0
19821,0
19822,0
19823,0
19824,1
19825,1
19826,0
19827,0
19828,0
19829,1
19830,1
19831,0
19832,0
19833,1
19834,0
19835,0
19836,0
19837,0
19838,1
19839,0
19840,0
19841,0
19842,1
19843,1
19844,1
19845,0
19846,0
19847,1
19848,0
19849,0
19850,0
19851,0
19852,1
19853,0
19854,0
19855,0
19856,1
19857,0
19858,0
19859,1
19860,0
19861,0
19862,0
19863,1
19864,1
19865,1
19866,0
19867,1
19868,0
19869,0
19870,0
19871,1
19872,0
19873,1
19874,1
19875,0
19876,0
19877,0
19878,1
19879,0
19880,1
19881,1
19882,1
19883,0
19884,1
19885,1
19886,1
19887,1
19888,0
19889,1
19890,0
19891,1
19892,1
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,1
19900,0
19901,1
19902,1
19903,1
19904,0
19905,0
19906,1
19907,0
19908,0
19909,0
19910,0
19911,0
19912,0
19913,0
19914,0
19915,1
19916,0
19917,1
19918,0
19919,1
19920,1
19921,0
19922,1
19923,1
19924,0
19925,1
19926,1
19927,0
19928,1
19929,1
19930,0
19931,1
19932,1
19933,0
19934,0
19935,1
19936,0
19937,0
19938,1
19939,1
19940,1
19941,0
19942,0
19943,1
19944,1
19945,0
19946,0
19947,0
19948,0
19949,0
19950,0
19951,1
19952,0
19953,0
19954,0
19955,1
19956,0
19957,1
19958,1
19959,0
19960,0
19961,1
19962,0
19963,1
19964,1
19965,0
19966,0
19967,0
19968,1
19969,0
19970,0
19971,0
19972,0
19973,0
19974,1
19975,1
19976,1
19977,1
19978,0
19979,1
19980,1
19981,1
19982,1
19983,0
19984,1
19985,1
19986,1
19987,0
19988,0
19989,1
19990,1
19991,0
19992,1
19993,0
19994,0
19995,0
19996,1
19997,0
19998,0
19999,1
20000,0
20001,1
20002,1
20003,0
20004,1
20005,1
20006,0
20007,0
20008,0
20009,1
20010,1
20011,1
20012,0
20013,0
20014,0
20015,1
20016,0
20017,0
20018,1
20019,0
20020,1
20021,0
20022,1
20023,0
20024,1
20025,0
20026,1
20027,1
20028,1
20029,1
20030,1
20031,1
20032,0
20033,1
20034,1
20035,0
20036,0
20037,1
20038,0
20039,1
20040,1
20041,0
20042,1
20043,1
20044,0
20045,0
20046,0
20047,0
20048,1
20049,1
20050,0
20051,0
20052,0
20053,1
20054,0
20055,0
20056,1
20057,0
20058,1
20059,1
20060,0
20061,0
20062,0
20063,0
20064,0
20065,1
20066,1
20067,1
20068,1
20069,0
20070,0
20071,1
20072,0
20073,0
20074,0
20075,0
20076,0
20077,0
20078,0
20079,1
20080,1
20081,0
20082,0
20083,0
20084,1
20085,0
20086,0
20087,0
20088,1
20089,1
20090,0
20091,1
20092,0
20093,0
20094,0
20095,0
20096,0
20097,1
20098,0
20099,0
20100,0
20101,0
20102,1
20103,1
20104,0
20105,0
20106,0
20107,1
20108,1
20109,1
20110,1
20111,0
20112,0
20113,0
20114,0
20115,1
20116,0
20117,0
20118,0
20119,1
20120,0
20121,0
20122,1
20123,0
20124,1
20125,0
20126,0
20127,0
20128,1
20129,1
20130,0
20131,0
20132,0
20133,0
20134,1
20135,1
20136,0
20137,0
20138,0
20139,0
20140,0
20141,0
20142,0
20143,1
20144,0
20145,0
20146,0
20147,0
20148,1
20149,0
20150,1
20151,0
20152,0
20153,0
20154,0
20155,1
20156,0
20157,1
20158,0
20159,0
20160,0
20161,0
20162,0
20163,1
20164,0
20165,1
20166,0
20167,0
20168,1
20169,0
20170,1
20171,1
20172,1
20173,0
20174,0
20175,1
20176,1
20177,0
20178,0
20179,1
20180,0
20181,1
20182,0
20183,1
20184,0
20185,0
20186,1
20187,0
20188,0
20189,1
20190,1
20191,0
20192,0
20193,0
20194,0
20195,0
20196,1
20197,1
20198,0
20199,0
20200,1
20201,0
20202,0
20203,1
20204,1
20205,0
20206,1
20207,0
20208,0
20209,0
20210,1
20211,0
20212,1
20213,0
20214,0
20215,1
20216,1
20217,0
20218,0
20219,1
20220,1
20221,0
20222,0
20223,0
20224,1
20225,1
20226,1
20227,0
20228,0
20229,1
20230,0
20231,0
20232,0
20233,1
20234,1
20235,1
20236,0
20237,1
20238,0
20239,1
20240,0
20241,1
20242,0
20243,0
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,0
20252,0
20253,0
20254,0
20255,0
20256,1
20257,1
20258,0
20259,0
20260,0
20261,0
20262,0
20263,1
20264,0
20265,0
20266,0
20267,1
20268,0
20269,1
20270,0
20271,1
20272,1
20273,0
20274,0
20275,0
20276,1
20277,1
20278,0
20279,1
20280,0
20281,1
20282,0
20283,0
20284,1
20285,0
20286,0
20287,1
20288,0
20289,0
20290,0
20291,0
20292,0
20293,0
20294,0
20295,1
20296,1
20297,0
20298,0
20299,1
20300,1
20301,0
20302,0
20303,0
20304,0
20305,0
20306,0
20307,1
20308,0
20309,0
20310,1
20311,0
20312,1
20313,1
20314,1
20315,0
20316,1
20317,1
20318,1
20319,1
20320,1
20321,0
20322,0
20323,0
20324,1
20325,0
20326,1
20327,0
20328,0
20329,0
20330,0
20331,0
20332,0
20333,1
20334,0
20335,1
20336,1
20337,0
20338,0
20339,0
20340,0
20341,0
20342,0
20343,1
20344,1
20345,0
20346,0
20347,1
20348,0
20349,0
20350,1
20351,1
20352,0
20353,0
20354,0
20355,0
20356,0
20357,0
20358,0
20359,1
20360,0
20361,0
20362,0
20363,1
20364,1
20365,1
20366,0
20367,0
20368,1
20369,0
20370,1
20371,1
20372,0
20373,0
20374,1
20375,1
20376,0
20377,0
20378,0
20379,1
20380,0
20381,1
20382,0
20383,0
20384,0
20385,1
20386,0
20387,0
20388,1
20389,0
20390,1
20391,0
20392,1
20393,0
20394,0
20395,0
20396,1
20397,0
20398,0
20399,1
20400,0
20401,1
20402,0
20403,0
20404,1
20405,0
20406,0
20407,1
20408,1
20409,0
20410,0
20411,0
20412,0
20413,1
20414,0
20415,1
20416,1
20417,1
20418,0
20419,0
20420,1
20421,1
20422,0
20423,1
20424,1
20425,1
20426,1
20427,0
20428,1
20429,1
20430,0
20431,0
20432,0
20433,1
20434,1
20435,0
20436,1
20437,0
20438,0
20439,0
20440,0
20441,0
20442,1
20443,1
20444,1
20445,0
20446,1
20447,1
20448,0
20449,1
20450,0
20451,1
20452,0
20453,0
20454,0
20455,1
20456,1
20457,1
20458,0
20459,0
20460,1
20461,0
20462,1
20463,1
20464,0
20465,1
20466,0
20467,0
20468,0
20469,0
20470,0
20471,1
20472,0
20473,1
20474,0
20475,0
20476,0
20477,0
20478,0
20479,0
20480,0
20481,0
20482,1
20483,0
20484,1
20485,0
20486,0
20487,0
20488,1
20489,0
20490,0
20491,1
20492,0
20493,1
20494,0
20495,0
20496,0
20497,1
20498,0
20499,0
20500,1
20501,0
20502,0
20503,1
20504,1
20505,0
20506,1
20507,0
20508,0
20509,0
20510,1
20511,1
20512,0
20513,0
20514,1
20515,0
20516,1
20517,0
20518,0
20519,1
20520,1
20521,0
20522,0
20523,1
20524,1
20525,1
20526,0
20527,0
20528,0
20529,1
20530,1
20531,0
20532,0
20533,1
20534,0
20535,0
20536,1
20537,1
20538,1
20539,1
20540,1
20541,1
20542,0
20543,0
20544,1
20545,0
20546,0
20547,0
20548,0
20549,1
20550,1
20551,1
20552,1
20553,1
20554,0
20555,0
20556,0
20557,1
20558,0
20559,0
20560,0
20561,1
20562,0
20563,1
20564,0
20565,1
20566,0
20567,0
20568,0
20569,0
20570,0
20571,0
20572,0
20573,0
20574,1
20575,0
20576,0
20577,0
20578,1
20579,0
20580,1
20581,1
20582,1
20583,1
20584,0
20585,0
20586,0
20587,0
20588,1
20589,1
20590,1
20591,1
20592,1
20593,0
20594,0
20595,0
20596,0
20597,0
20598,0
20599,0
20600,1
20601,0
20602,0
20603,0
20604,0
20605,1
20606,0
20607,0
20608,0
20609,0
20610,0
20611,1
20612,1
20613,0
20614,0
20615,0
20616,0
20617,0
20618,0
20619,1
20620,1
20621,0
20622,1
20623,0
20624,0
20625,1
20626,0
20627,1
20628,0
20629,0
20630,1
20631,1
20632,0
20633,1
20634,0
20635,0
20636,0
20637,1
20638,0
20639,0
20640,0
20641,0
20642,1
20643,1
20644,1
20645,0
20646,1
20647,0
20648,0
20649,0
20650,1
20651,0
20652,0
20653,0
20654,0
20655,1
20656,0
20657,0
20658,1
20659,0
20660,0
20661,0
20662,0
20663,1
20664,0
20665,0
20666,0
20667,1
20668,0
20669,1
20670,1
20671,1
20672,0
20673,1
20674,1
20675,0
20676,1
20677,0
20678,0
20679,0
20680,1
20681,0
20682,0
20683,1
20684,1
20685,1
20686,0
20687,0
20688,0
20689,0
20690,0
20691,0
20692,1
20693,0
20694,0
20695,0
20696,0
20697,0
20698,0
20699,1
20700,1
20701,0
20702,0
20703,0
20704,1
20705,1
20706,1
20707,0
20708,0
20709,0
20710,0
20711,0
20712,1
20713,0
20714,0
20715,1
20716,1
20717,1
20718,0
20719,0
20720,1
20721,0
20722,1
20723,1
20724,0
20725,0
20726,0
20727,0
20728,0
20729,1
20730,1
20731,1
20732,1
20733,1
20734,0
20735,0
20736,0
20737,1
20738,1
20739,0
20740,1
20741,0
20742,0
20743,1
20744,0
20745,0
20746,1
20747,1
20748,1
20749,0
20750,0
20751,1
20752,0
20753,0
20754,1
20755,1
20756,1
20757,1
20758,0
20759,0
20760,0
20761,0
20762,0
20763,1
20764,0
20765,1
20766,1
20767,0
20768,1
20769,1
20770,1
20771,1
20772,0
20773,1
20774,0
20775,0
20776,0
20777,0
20778,1
20779,1
20780,0
20781,0
20782,0
20783,1
20784,0
20785,0
20786,0
20787,0
20788,0
20789,0
20790,1
20791,0
20792,1
20793,1
20794,0
20795,1
20796,0
20797,1
20798,0
20799,1
20800,1
20801,0
20802,0
20803,1
20804,0
20805,1
20806,1
20807,0
20808,0
20809,0
20810,0
20811,0
20812,0
20813,1
20814,0
20815,1
20816,1
20817,1
20818,0
20819,0
20820,0
20821,0
20822,1
20823,0
20824,1
20825,0
20826,1
20827,1
20828,0
20829,0
20830,1
20831,0
20832,0
20833,1
20834,1
20835,0
20836,0
20837,0
20838,1
20839,1
20840,0
20841,0
20842,1
20843,0
20844,0
20845,1
20846,0
20847,1
20848,1
20849,0
20850,1
20851,0
20852,1
20853,1
20854,0
20855,0
20856,0
20857,0
20858,1
20859,0
20860,0
20861,0
20862,1
20863,1
20864,1
20865,0
20866,1
20867,0
20868,0
20869,0
20870,1
20871,0
20872,0
20873,0
20874,1
20875,0
20876,0
20877,1
20878,0
20879,0
20880,0
20881,1
20882,1
20883,0
20884,0
20885,0
20886,0
20887,1
20888,1
20889,0
20890,0
20891,0
20892,1
20893,0
20894,1
20895,1
20896,0
20897,0
20898,0
20899,0
20900,0
20901,1
20902,0
20903,1
20904,0
20905,0
20906,1
20907,1
20908,0
20909,1
20910,1
20911,0
20912,0
20913,1
20914,0
20915,1
20916,1
20917,1
20918,1
20919,1
20920,1
20921,0
20922,0
20923,0
20924,0
20925,0
20926,0
20927,0
20928,1
20929,1
20930,1
20931,0
20932,0
20933,0
20934,0
20935,0
20936,0
20937,0
20938,0
20939,0
20940,1
20941,1
20942,0
20943,1
20944,1
20945,1
20946,1
20947,1
20948,1
20949,1
20950,0
20951,0
20952,1
20953,1
20954,0
20955,0
20956,0
20957,1
20958,0
20959,0
20960,0
20961,0
20962,0
20963,0
20964,1
20965,0
20966,0
20967,0
20968,0
20969,0
20970,1
20971,0
20972,1
20973,0
20974,0
20975,0
20976,1
20977,0
20978,0
20979,1
20980,1
20981,0
20982,1
20983,0
20984,1
20985,1
20986,0
20987,0
20988,0
20989,1
20990,0
20991,0
20992,1
20993,0
20994,0
20995,0
20996,1
20997,1
20998,1
20999,1
21000,1
21001,0
21002,0
21003,1
21004,1
21005,1
21006,0
21007,1
21008,1
21009,1
21010,0
21011,1
21012,0
21013,0
21014,0
21015,1
21016,0
21017,0
21018,0
21019,0
21020,0
21021,0
21022,0
21023,1
21024,0
21025,1
21026,0
21027,0
21028,0
21029,1
21030,1
21031,1
21032,0
21033,0
21034,0
21035,1
21036,0
21037,1
21038,1
21039,0
21040,0
21041,0
21042,0
21043,0
21044,0
21045,1
21046,1
21047,0
21048,0
21049,0
21050,0
21051,1
21052,0
21053,1
21054,0
21055,0
21056,0
21057,0
21058,0
21059,0
21060,0
21061,1
21062,1
21063,1
21064,1
21065,0
21066,1
21067,0
21068,0
21069,0
21070,0
21071,0
21072,1
21073,0
21074,0
21075,0
21076,0
21077,1
21078,0
21079,1
21080,1
21081,0
21082,1
21083,1
21084,1
21085,1
21086,0
21087,1
21088,0
21089,0
21090,0
21091,0
21092,1
21093,0
21094,0
21095,1
21096,1
21097,0
21098,0
21099,1
21100,0
21101,1
21102,0
21103,0
21104,1
21105,0
21106,1
21107,0
21108,0
21109,1
21110,1
21111,1
21112,0
21113,1
21114,0
21115,0
21116,1
21117,0
21118,0
21119,0
21120,0
21121,1
21122,0
21123,0
21124,1
21125,1
21126,0
21127,0
21128,1
21129,1
21130,1
21131,0
21132,1
21133,0
21134,0
21135,0
21136,0
21137,0
21138,1
21139,0
21140,0
21141,0
21142,1
21143,1
21144,1
21145,0
21146,0
21147,1
21148,0
21149,0
21150,0
21151,0
21152,1
21153,1
21154,1
21155,1
21156,1
21157,1
21158,0
21159,0
21160,0
21161,1
21162,0
21163,1
21164,0
21165,0
21166,1
21167,1
21168,0
21169,0
21170,1
21171,0
21172,0
21173,1
21174,1
21175,1
21176,0
21177,1
21178,0
21179,1
21180,1
21181,1
21182,0
21183,0
21184,1
21185,0
21186,1
21187,0
21188,0
21189,1
21190,1
21191,0
21192,0
21193,0
21194,0
21195,0
21196,1
21197,0
21198,0
21199,0
21200,0
21201,1
21202,0
21203,0
21204,0
21205,0
21206,1
21207,1
21208,0
21209,0
21210,0
21211,0
21212,0
21213,0
21214,0
21215,0
21216,0
21217,0
21218,1
21219,0
21220,1
21221,1
21222,0
21223,1
21224,1
21225,0
21226,1
21227,0
21228,0
21229,1
21230,1
21231,0
21232,1
21233,1
21234,0
21235,0
21236,0
21237,1
21238,0
21239,0
21240,1
21241,0
21242,0
21243,0
21244,0
21245,1
21246,0
21247,0
21248,1
21249,0
21250,1
21251,0
21252,0
21253,0
21254,0
21255,0
21256,0
21257,1
21258,0
21259,0
21260,0
21261,1
21262,1
21263,0
21264,0
21265,0
21266,1
21267,0
21268,1
21269,1
21270,0
21271,0
21272,0
21273,0
21274,0
21275,1
21276,0
21277,1
21278,1
21279,0
21280,0
21281,1
21282,0
21283,1
21284,0
21285,0
21286,1
21287,0
21288,1
21289,0
21290,1
21291,1
21292,0
21293,0
21294,0
21295,0
21296,1
21297,0
21298,0
21299,1
21300,1
21301,0
21302,1
21303,0
21304,1
21305,1
21306,0
21307,1
21308,1
21309,1
21310,0
21311,1
21312,0
21313,0
21314,1
21315,0
21316,1
21317,0
21318,1
21319,0
21320,1
21321,1
21322,1
21323,1
21324,1
21325,0
21326,0
21327,0
21328,1
21329,1
21330,0
21331,1
21332,0
21333,0
21334,0
21335,0
21336,1
21337,1
21338,1
21339,0
21340,1
21341,1
21342,0
21343,0
21344,0
21345,1
21346,0
21347,0
21348,1
21349,0
21350,1
21351,0
21352,0
21353,1
21354,0
21355,1
21356,1
21357,1
21358,0
21359,0
21360,0
21361,0
21362,1
21363,0
21364,1
21365,1
21366,0
21367,1
21368,1
21369,1
21370,1
21371,1
